Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,151727.682,152809.676,157564.116,171816.589,166148.858,161928.089,179339.582,176758.961,177373.507,166753.066,147695.319,128108.991,138658.826,140318.354,137219.037,144772.306,151280.217,156584.702,158230.494,165866.073,181780.741,178749.711,185166.081,187938.593,192981.488,200692.645,205678.219,213188.734,217224.298,226461.252,234289.549,231737.739,236222.592,251199.372,261129.127,273078.907,283115.526,286080.031,292634.382,294918.924,300234.21,305081.78424,309928.96848,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,3263651.55838,3204306.19494,3382899.60533,3398367.42419,3378431.35108,3467133.54003,3584675.11996,3701799.28863,3717146.65364,3795716.21779,3832331.39793,3777539.12486,4173618.92199,4050560.82086,3940424.8766,3978400.15829,4140739.26608,4365443.17931,4226096.17305,4322380.92401,4514405.756,4607305.68773,4663907.32359,4458498.94799,4530199.57886,4470061.0976,4490256.55072,5158315.06402,4634248.36438,4501907.73176,4471476.83886,4572448.61327,4781086.74848,4825297.93781,5076523.88444,5276137.71465,5498946.94202,5390388.61686,5506832.37866,5648483.67372,5693876.39076,5803554.66269291,5901162.03962582,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,North America,NAC,..,..,..,..,..,..,..,..,..,..,661570.4698,647667.3561,652288.95,656679.336,654702.8776,654641.948,657349.7867,649217.6596,644041.9584,673245.2242,686534.0306,686864.0682,674978.9669,660584.0723,678799.4363,675568.9878,672132.8011,679067.0462,696462.875,714003.6998,714823.5812,708821.2707,706618.8345,706494.3629,719746.8384,714152.1052,696626.9665,687839.5834,692751.6326,673069.0423,658805.5171,654490.8384,657823.2319,662416.5822,658640.9943,646943.3213,648751.7162,650999.9614,655677.4193,632553.879,629268.3529,620667.141101014,606687.079302027,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,OECD members,OED,..,..,..,..,..,..,..,..,..,..,1660228.496,1637580.608,1653082.246,1663420.272,1679869.462,1696379.18,1717966.822,1716679.633,1711655.98,1766188.452,1785821.728,1762669.317,1777852.161,1763122.114,1772728.503,1796303.08,1790372.72,1781690.943,1791522.352,1810867.847,1797310.951,1772709.945,1745385.037,1715903.796,1730527.879,1717326.083,1710788.315,1701402.597,1695741.927,1653660.845,1645942.275,1642410.05,1633100.094,1624324.838,1611368.915,1593799.285,1588651.687,1605715.565,1595557.513,1576163.363,1570008.789,1558131.85733259,1540521.08106519,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,25068.34051,23261.60832,25629.61704,29088.3044,28397.6738,28358.2426,29099.2576,30089.4436,30871.5615,31943.8218,30806.4168,28024.7041,28669.2016,28382.6232,28243.1783,28100.6723,27701.9861,29362.1702,28392.2981,30339.2396,33378.6659,32164.8111,36007.0145,31811.7783,33164.4847,34625.4871,34470.7897,37580.1236,42202.0298,42129.1223,43823.9287,46371.7049,47671.1619,48299.0011,51801.6907,53582.732,53849.6276,57495.7848,64559.907,66321.4382,76667.6632,77261.1229644577,77946.7652289153,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,2298.160764,2277.220834,2303.901727,2364.373522,2294.143468,2474.605641,2454.133716,2589.810806,2724.464415,2720.16205,2760.219077,2891.804542,3011.370332,2885.839681,2952.085076,3060.47166,3123.16734,3185.05988,3295.5826,3284.53277,3107.77483,2646.11413,2236.07908,2399.37835,2534.23285,2612.326,2649.19234,2670.58989,2612.51804,2557.64233,2593.57933,2657.4477,2642.26197,2640.94683,2644.74886,2640.60018,2643.61844,2645.51553,2648.07034,2630.13541,2622.27597,2648.4987297,2674.7214894,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,1554278.1582,1529227.6949,1541947.4732,1549896.9607,1559121.3676,1569804.6542,1586907.1033,1583322.4038,1571535.1326,1620717.0595,1639865.9729,1626652.4086,1624023.8859,1602573.1612,1614274.6316,1640001.5274,1637435.1909,1628659.2087,1641827.7714,1668709.7942,1683884.8389,1665798.8853,1640451.9509,1615415.2338,1621420.1962,1595656.8005,1586183.8351,1568131.8881,1551209.2439,1522440.1008,1503816.8177,1489337.584,1475265.4891,1462837.3214,1446314.6951,1418476.3689,1411152.9844,1426174.555,1410833.5927,1391965.2512,1385475.1479,1371808.54881845,1352776.9540369,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,466366.4841,354487.5328,368489.174,397434.3091,358531.6006,390852.8816,384964.6619,422129.8535,418395.8886,510882.0282,485060.5381,416737.9425,459771.2285,450245.0415,402729.1953,399022.896,400103.97,464050.184,398910.831,440974.519,540872.145,462205.758,606239.473,464491.345,498783.726,529307.549,507135.29,504259.982,516452.248,503443.576,534962.903,548842.783,529106.639,525591.957,544541.84,559628.645,689730.847,922027.376,717259.654,708116.347,699169.539,706161.23439,713152.92978,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Small states,SST,..,..,..,..,..,..,..,..,..,..,33224.576874,30871.928454,33295.522667,36943.581822,36629.860668,37140.658141,37814.538416,39027.235106,40062.948415,40919.76425,40204.967177,37371.019842,38764.056932,38311.682881,38322.771076,38361.49236,38154.63374,40107.78178,39045.4861,40815.44037,43631.95003,42245.26433,46109.83238,42132.62375,43268.14645,44989.2377,45341.14114,48391.48999,55866.17014,53389.27243,55721.98333,58966.3575,61078.98287,64142.57593,68895.57456,71315.33098,73285.58234,77526.84513,84785.25174,100090.43381,98640.06387,99453.2476411577,100358.613912315,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,585635.8118,584016.0939,584426.5151,593882.2885,600250.6085,613876.7773,613797.608,626250.4895,635467.4255,639690.3836,644174.2639,656873.0366,658657.2655,669730.3419,681661.7865,685208.5647,705010.0205,709020.961,734168.9896,748906.4015,731975.6859,739166.3134,742671.7518,751295.5471,759977.9616,770331.0669,780587.0954,787335.3296,791346.5083,818140.6714,809368.1957,818264.0304,822828.053,840893.1064,846436.0547,861930.2647,872131.7434,887514.9225,901733.3729,922358.1724,930214.4625,940759.870725,951304.97895,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,585635.8118,584016.0939,584426.5151,593882.2885,600250.6085,613876.7773,613797.608,626250.4895,635467.4255,639690.3836,644174.2639,656873.0366,658657.2655,669730.3419,681661.7865,685208.5647,705010.0205,709020.961,734168.9896,748906.4015,731975.6859,739166.3134,742671.7518,751295.5471,759977.9616,770331.0669,780587.0954,787335.3296,791346.5083,818140.6714,809368.1957,818264.0304,822828.053,840893.1064,846436.0547,861930.2647,872131.7434,887514.9225,901733.3729,922358.1724,930214.4625,940759.870725,951304.97895,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,528461.25371,410386.04842,427373.23494,457924.6329,416763.7193,449188.1273,440839.3316,485817.5341,480375.468,573162.6242,553508.0759,494563.2655,542150.9701,533795.4983,485630.0988,481742.6656,482815.1776,548779.9922,480854.5585,527745.8011,640216.62,567541.5807,719489.8897,568369.2592,604583.3811,638824.4212,618830.2013,615241.24,627784.0455,615109.3559,645133.735,663278.6595,649258.6359,646904.3277,664668.056,685180.9223,817666.9352,1056781.9643,860949.2321,847350.0328,837891.9137,844540.145047,851188.316394,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,528452.3559,410376.6573,427363.2443,457914.2583,416752.8198,449176.7655,440827.7687,485805.9168,480363.3268,573149.8015,553494.6386,494549.4962,542137.3121,533781.5797,485616.0389,481727.8823,482799.9651,548764.4336,480838.0144,527728.9105,640198.8115,567523.1858,719471.3871,568350.518,604564.3519,638805.279,618811.1146,615221.8374,627764.8457,615090.0476,645114.0651,663258.6432,649238.0523,646883.5511,664646.6935,685159.4633,817645.0619,1056759.4525,860926.0801,847326.9638,837868.2413,844516.235923,851164.170546,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,528461.25371,410386.04842,427373.23494,457924.6329,416763.7193,449188.1273,440839.3316,485817.5341,480375.468,573162.6242,553508.0759,494563.2655,542150.9701,533795.4983,485630.0988,481742.6656,482815.1776,548779.9922,480854.5585,527745.8011,640216.62,567541.5807,719489.8897,568369.2592,604583.3811,638824.4212,618830.2013,615241.24,627784.0455,615109.3559,645133.735,663278.6595,649258.6359,646904.3277,664668.056,685180.9223,817666.9352,1056781.9643,860949.2321,847350.0328,837891.9137,844540.145047,851188.316394,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,2042933.81747,2045709.41374,2122357.1695,2147843.40779,2174085.94945,2240960.71801,2324953.30069,2337297.47124,2384216.46981,2401712.67413,2422684.01402,2405145.64498,2466992.83778,2523732.6179,2539161.71106,2570483.88584,2633219.05931,2704467.44581,2749142.81524,2812413.27021,2898863.3557,2837921.61313,2830802.81179,2812557.35999,2755607.28686,2816486.4299,2849677.74772,2788897.72652,2891458.89468,2788906.31316,2815366.33156,2842478.42257,2929435.95878,3076115.76121,3214895.50004,3363709.18165,3345782.71532,3433385.26726,3577037.67006,3620386.53052,3730903.50076,3820680.87892542,3898387.60509084,..,..,..,..,..,..,..
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,World,WLD,..,..,..,..,..,..,..,..,..,..,5305820,5145430,5360610,5421500,5379140,5503270,5649430,5796380,5795950,5972760,6011410,5871770,6289190,6140330,5987230,6039460,6198880,6463470,6290090,6429940,6668380,6708550,6846520,6503170,6617590,6556730,6551630,7211170,6681100,6503140,6480650,6591630,6789740,6831780,7088150,7275910,7617940,7697440,7643170,7774920,7815790,7927060.64451536,8014066.56168444,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,14306.6163,14391.7782,13040.848,13535.7541,14945.9682,14574.164,14746.851,15247.281,15112.318,14923.075,15691.266,15810.335,15615.333,15322.53,14278.7921,13545.7369,12269.4624,12400.5073,12959.2948,12348.957,12528.0165,12307.0638,11370.4531,11390.8748,11290.6882,11635.6594,12505.9308,13343.25,13793.367,14812.366,13530.953,12585.402,13842.7381,14709.884,14654.374,14770.2643,14849.1594,15272.633,15288.7756,15554.4294997907,17791.3299018728,17981.3072867677,18168.86,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Albania,ALB,..,..,..,..,..,..,..,..,..,..,6960.8682,6950.0361,7613.2661,7348.4921,7632.6643,7873.037,8470.9784,8948.9809,9996.0562,11248.3583,11433.5842,10520.3625,10730.5261,11567.5737,12215.2375,11821.5831,12079.105,12175.4832,12603.8867,12552.7369,11112.72956,8273.6324,6227.1532,6067.1799,6793.7963,6421.5713,6187.3841,5500.607,5246.1311,6493.4872,8389.2767,6820.6244,7503.05976,7834.0157,7401.10155,8308.3856,8027.14955,9879.3935,8136.785,8108.81238694848,8506.99603431525,8712.29636455369,8898.64091140274,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,34603.8245,38924.7223,53749.0748,67626.6106,59317.0879,55999.4944,68739.1219,74887.917,81970.0189,84371.381,83331.195,79915.671,83128.898,89059.226,92775.912,104029.822,107927.846,106730.105,107912.716,110026.679,106445.8175,111649.003,121636.28,122490.489,118601.888,123799.179,123728.789,123971.393,126561.246,132794.415,133778.197,129334.834,131222.654,139592.331,139846.684,146241.499,151655.372,157333.425,160415.277,160849.926561587,167674.633000695,172303.509195404,176471.226769797,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,13.0733582,13.2473257,13.448115,13.6753294,13.9088347,14.192873,14.3835222,14.6498031,14.7537624,14.9500365,15.4709087,16.5597081,16.0547171,16.7070476,17.3836372,18.0264089,18.6707899,19.3524242,20.0081174,20.7495349,20.3813783,20.9670057,21.5104445,21.9988903,22.4541277,22.8843444,23.263078,23.6153334,23.9290422,31.135678,47.656033,50.883203,51.34821,51.838339,52.320385,52.801179,53.30204,53.913983,54.616323,54.9893494063012,56.6374866017899,57.7435092847854,58.7655192902151,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Angola,AGO,..,..,..,..,..,..,..,..,..,..,60648.60108,39162.17143,42205.6507,44252.66912,40179.2335,44429.30003,38448.02409,43563.41218,46235.11458,56644.65197,48001.86616,41894.79496,45243.80208,44852.06032,35878.30078,36714.19083,35982.41365,46721.25774,35736.7658,39342.98618,50806.5426914,43761.081269,64997.83986,39775.10719,44657.243349,48230.298638,47136.215785,33091.22462,35275.1251,36119.4252,34780.6811,34371.8411,34490.369,35858.015,36860.2334,35855.7384,36375.822,36690.534,37396.294,38309.4651264052,40029.3921005695,40878.6519582578,41657.1648460299,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,313.033392,430.108984,551.337225,419.440852,456.246909,365.081385,339.579799,339.578265,387.778397,370.511361,372.28777,373.358162,371.519605,359.195,380.851656,391.94411,390.009674,362.381053,379.421679,404.098798,398.694259,399.265189,406.432042,418.837958,449.002494,454.070617,463.565714,478.083878,491.89739,..,..,537.80583894233,552.747914304263,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,221957.023,213551.78842,223912.27884,226956.0333,229456.38,233416.77,247051.66,247370.86,248238.32,255920.06,253870.99,245776.76,243613.02,248681.79,243111.57,238145.75,250785.28,256953.81,266245.22,265608.3,266555.03,267188.7341,272139.1851,276522.7527,270948.3575,275096.4092,288246.2679,299708.76,311514.7,333886.59,331450.87,326483.81,311051.93,344797.06,369944.11,358385.64,373600.56,384547.75,411503.63,373409.065636756,364684.253845885,372873.14375805,380295.320368897,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,6245.9877,6383.672,6750.8237,7371.7577,7983.8753,11627.038,11929.3886,12413.3746,12915.3444,13468.8879,14508.3336,15064.5702,15764.9062,15928.7094,15993.2273,16261.8193,16485.7384,16465.0412,17613.5979,17459.8322,24729.9166,25425.6997,14512.5941,8362.9081,6107.5421,6710.3697,5992.235,6719.5874,6737.042,6389.0077,6867.7102,6896.4518,6460.2393,6973.88104,7633.471,8401.8162,8743.5088,9323.71758,12469.983,11235.0892664869,11393.0393525219,12417.7361164488,12319.3896093062,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,42.3062976,42.7869478,43.2866131,43.7245901,44.130957,44.4819076,131.6337457,135.0553194,358.990001,409.505485,424.783771,519.001013,564.023574,530.385687,571.038292,642.147964,435.85886,616.928696,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Australia,AUS,..,..,..,..,..,..,..,..,..,..,319036.599,314446.149,355430.771,333243.563,355842.865,377568.654,407572.606,414927.113,377956.134,412123.022,433837.438,387882.439,428739.962,386673.558,398135.519,456717.644,434735.105,412842.803,434706.164,460970.008,482298.262,499346.73,486991.982,479463.744,522429.54,489294.147,508882.826,921012.05,920773.48,1190138.38,1081244.41,1241515.99,1117450.02,1023667.58,1144343.87,909262.03,1119632.1,1065623.87,892629.27,1105167.23617132,782102.692196849,785795.149950158,761686.273857649,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Austria,AUT,..,..,..,..,..,..,..,..,..,..,68415.153,71138.884,73531.496,77365.324,75065.759,72742.055,78085.025,75681.169,77922.796,80645.173,78845.291,75501.606,73093.723,73160.152,75543.383,76926.875,75473.362,75190.949,75021.98,74506.933,79836.956,83261.989,79225.277,79387.983,79755.728,82480.629,85648.272,84731.328,85728.612,83880.53,82686.748,85851.6117287,87386.68817,92659.8411,96330.90703,97552.85369,95636.729,93276.758,94608.82183,89046.7550242494,94172.3509433563,92315.0525967119,90460.2102892241,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,26322.7798,26657.9303,28191.2009,30859.7489,33572.7647,41477.2724,42787.0728,44512.8221,46342.496,48375.5232,51110.8965,55448.8495,56895.2758,58641.2552,59848.2533,61419.2836,62652.0812,62972.2961,65201.0556,64809.477,78096.61988,78972.5094,..,52463.9724,48457.563,42526.7923,38971.0609,37665.0413,39953.3309,40457.6469,42646.5596,41456.1124,40298.546,44116.8124,45005.7333,47617.1667,48492.2848,45144.106,53832.8169,49623.1778669541,50724.569637349,53982.832512624,56537.0817767984,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,3564.4186,..,..,..,..,..,..,..,..,..,..,5977.68204,5156.40022,4570.07217,4338.84233,3441.36431,3150.90112,3168.59331,3342.23677,3551.76772,3593.57477,3468.70897,3078.14873,2959.42421,3183.01919,3532.12805,3856.64638,3535.75405,3683.25757,3580.497,3185.22211,3151.86905,3255.00095,3556.08428,3731.96845,3854.11183,4014.02012,4128.8887,4339.66058,4335.92690568024,4570.35755329238,4726.37931595067,4865.20676738915,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,3808.819296,3952.231659,5904.096779,6762.560403,7858.140591,7965.179489,8567.603165,9310.14211,9744.69124,10339.16421,10456.55403,11138.69836,12013.50838,12364.74134,12769.21295,14634.28884,16263.35602,16127.13257,16271.90319,16281.21515,17050.70875,14435.82175,15182.03779,15330.08717,15216.51324,15330.07486,15986.51835,..,..,18047.94546,..,19051.2816,19967.0134,20539.28874,21451.12298,23432.38192,25118.2166,..,..,29249.5794618954,30921.9708369881,31941.0424444878,32849.1057287728,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,112709.296,107540.625,109807.265,111165.318,110459.427,115099.304,113276.59,114977.89,118409.624,120688.293,115248.381,116074.238,117881.559,112921.933,118499.686,118777.248,121513.983,120291.346,122476.931,126358.638,126701.696,126700.013,128626.244,128901.676,131295.609,136508.329,139004.894,140107.011,129129.506,138323.9,136012.9,142753.528,143812.573,146424.251,147368.17,151091.702,155320.504,161041.755,164700.503,169927.913290136,177504.473602208,180498.432989672,183300.562417687,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,709.79228,703.0532,757.74309,833.25382,705.74918,840.43781,802.68857,846.68742,916.83416,856.06132,867.61326,1113.69587,1111.41336,1281.25604,1335.64544,1314.08027,1321.19342,1306.05491,1194.80408,1199.41088,1199.66709,1244.59137,1236.772,1128.72586,1092.96237,1099.5552,1083.64219,1123.04133,1208.66286,1310.1545,1313.94728,1225.11629,1263.73575,..,..,..,..,..,..,..,..,..,1540.61570884268,..,..,..,..,..,..,..
